municipio_id,Municipio,Capital,UF
3105707,Barra Longa,Falso,MG
3165560,Sem-Peixe,Falso,MG
3145851,Oratórios,Falso,MG
3155009,Rio Doce,Falso,MG
3154903,Rio Casca,Falso,MG
3164001,São Pedro dos Ferros,Falso,MG
3128204,Guaraciaba,Falso,MG
3137700,Lajinha,Falso,MG
3157906,Santa Margarida,Falso,MG
3153509,Alto Jequitibá,Falso,MG
3158904,Santana do Manhuaçu,Falso,MG
3139409,Manhuaçu,Falso,MG
3162559,São João do Manhuaçu,Falso,MG
3112901,Caputira,Falso,MG
3138674,Luisburgo,Falso,MG
3102050,Alto Caparaó,Falso,MG
3154150,Reduto,Falso,MG
3116001,Chalé,Falso,MG
3167608,Simonésia,Falso,MG
3112109,Caparaó,Falso,MG
3140530,Martins Soares,Falso,MG
3123528,Durandé,Falso,MG
3163607,São José do Mantimento,Falso,MG
3100302,Abre Campo,Falso,MG
3140902,Matipó,Falso,MG
3139508,Manhumirim,Falso,MG
3148756,Pedra Bonita,Falso,MG
3108701,Brás Pires,Falso,MG
3102506,Amparo do Serra,Falso,MG
3163805,São Miguel do Anta,Falso,MG
3116704,Coimbra,Falso,MG
3171303,Viçosa,Falso,MG
3152303,Porto Firme,Falso,MG
3110202,Cajuri,Falso,MG
3148301,Paula Cândido,Falso,MG
3103702,Araponga,Falso,MG
3124005,Ervália,Falso,MG
3153103,Presidente Bernardes,Falso,MG
3148806,Pedra do Anta,Falso,MG
3168507,Teixeiras,Falso,MG
3111705,Canaã,Falso,MG
3116308,Cipotânea,Falso,MG
3102100,Alto Rio Doce,Falso,MG
3166006,Senhora de Oliveira,Falso,MG
3150802,Piranga,Falso,MG
3155207,Rio Espera,Falso,MG
3137908,Lamim,Falso,MG
3142205,Miraí,Falso,MG
3164431,São Sebastião da Vargem Alegre,Falso,MG
3156452,Rosário da Limeira,Falso,MG
3103108,Antônio Prado de Minas,Falso,MG
3143906,Muriaé,Falso,MG
3171402,Vieiras,Falso,MG
3125952,Fervedouro,Falso,MG
3105509,Barão de Monte Alto,Falso,MG
3142106,Miradouro,Falso,MG
3161403,São Francisco do Glória,Falso,MG
3124906,Eugenópolis,Falso,MG
3148202,Patrocínio do Muriaé,Falso,MG
3122009,Divino,Falso,MG
3110103,Caiana,Falso,MG
3149002,Pedra Dourada,Falso,MG
3145877,Orizânia,Falso,MG
3124203,Espera Feliz,Falso,MG
3113305,Carangola,Falso,MG
3125309,Faria Lemos,Falso,MG
3169208,Tombos,Falso,MG
3165701,Senador Firmino,Falso,MG
3128808,Guidoval,Falso,MG
3151305,Piraúba,Falso,MG
3155801,Rio Pomba,Falso,MG
3169901,Ubá,Falso,MG
3172004,Visconde do Rio Branco,Falso,MG
3123304,Dores do Turvo,Falso,MG
3167905,Tabuleiro,Falso,MG
3169000,Tocantins,Falso,MG
3141603,Mercês,Falso,MG
3128402,Guarani,Falso,MG
3129004,Guiricema,Falso,MG
3156304,Rodeiro,Falso,MG
3167301,Silveirânia,Falso,MG
3161502,São Geraldo,Falso,MG
3121902,Divinésia,Falso,MG
3104601,Astolfo Dutra,Falso,MG
3103306,Aracitaba,Falso,MG
3106804,Bias Fortes,Falso,MG
3155900,Rio Preto,Falso,MG
3158607,Santana do Deserto,Falso,MG
3159308,Santa Rita de Jacutinga,Falso,MG
3127388,Goianá,Falso,MG
3157278,Santa Bárbara do Monte Verde,Falso,MG
3140803,Matias Barbosa,Falso,MG
3145406,Olaria,Falso,MG
3125002,Ewbank da Câmara,Falso,MG
3136702,Juiz de Fora,Falso,MG
3146602,Paiva,Falso,MG
3150109,Piau,Falso,MG
3115904,Chácara,Falso,MG
3155405,Rio Novo,Falso,MG
3145703,Oliveira Fortes,Falso,MG
3138609,Lima Duarte,Falso,MG
3106101,Belmiro Braga,Falso,MG
3116209,Chiador,Falso,MG
3119609,Coronel Pacheco,Falso,MG
3167509,Simão Pereira,Falso,MG
3160702,Santos Dumont,Falso,MG
3149408,Pedro Teixeira,Falso,MG
3121308,Descoberto,Falso,MG
3162906,São João Nepomuceno,Falso,MG
3106903,Bicas,Falso,MG
3128501,Guarará,Falso,MG
3156205,Rochedo de Minas,Falso,MG
3165602,Senador Cortes,Falso,MG
3139805,Mar de Espanha,Falso,MG
3140209,Maripá de Minas,Falso,MG
3149507,Pequeri,Falso,MG
3159407,Santa Rita de Ibitipoca,Falso,MG
3115300,Cataguases,Falso,MG
3154101,Recreio,Falso,MG
3146701,Palma,Falso,MG
3122900,Dona Eusébia,Falso,MG
3158409,Santana de Cataguases,Falso,MG
3104403,Argirita,Falso,MG
3138401,Leopoldina,Falso,MG
3138005,Laranjal,Falso,MG
3132602,Itamarati de Minas,Falso,MG
3160009,Santo Antônio do Aventureiro,Falso,MG
3101508,Além Paraíba,Falso,MG
3124609,Estrela Dalva,Falso,MG
3151107,Pirapetinga,Falso,MG
3172103,Volta Grande,Falso,MG
3203304,Mantenópolis,Falso,MG
3200169,Água Doce do Norte,Falso,ES
3200904,Barra de São Francisco,Falso,ES
3202108,Ecoporanga,Falso,ES
3201001,Boa Esperança,Falso,ES
3200136,Águia Branca,Falso,ES
3204708,São Gabriel da Palha,Falso,ES
3205176,Vila Valério,Falso,ES
3205150,Vila Pavão,Falso,ES
3203908,Nova Venécia,Falso,ES
3200805,Baixo Guandu,Falso,ES
3204658,São Domingos do Norte,Falso,ES
3204005,Pancas,Falso,ES
3200359,Alto Rio Novo,Falso,ES
3203353,Marilândia,Falso,ES
3202256,Governador Lindenberg,Falso,ES
3201506,Colatina,Falso,ES
3204252,Ponto Belo,Falso,ES
3203502,Montanha,Falso,ES
3203601,Mucurici,Falso,ES
3204104,Pinheiros,Falso,ES
3203056,Jaguaré,Falso,ES
3201605,Conceição da Barra,Falso,ES
3204054,Pedro Canário,Falso,ES
3204906,São Mateus,Falso,ES
3202207,Fundão,Falso,ES
3205010,Sooretama,Falso,ES
3204351,Rio Bananal,Falso,ES
3203130,João Neiva,Falso,ES
3202504,Ibiraçu,Falso,ES
3200607,Aracruz,Falso,ES
3203205,Linhares,Falso,ES
3201704,Conceição do Castelo,Falso,ES
3203163,Laranja da Terra,Falso,ES
3201902,Domingos Martins,Falso,ES
3200102,Afonso Cláudio,Falso,ES
3205069,Venda Nova do Imigrante,Falso,ES
3203346,Marechal Floriano,Falso,ES
3201159,Brejetuba,Falso,ES
3204559,Santa Maria de Jetibá,Falso,ES
3204500,Santa Leopoldina,Falso,ES
3202900,Itarana,Falso,ES
3204609,Santa Teresa,Falso,ES
3202702,Itaguaçu,Falso,ES
3204955,São Roque do Canaã,Falso,ES
3205200,Vila Velha,Falso,ES
3205309,Vitória,Verdadeiro,ES
3205002,Serra,Falso,ES
3205101,Viana,Falso,ES
3201308,Cariacica,Falso,ES
3200300,Alfredo Chaves,Falso,ES
3204203,Piúma,Falso,ES
3202405,Guarapari,Falso,ES
3200409,Anchieta,Falso,ES
3202603,Iconha,Falso,ES
3204401,Rio Novo do Sul,Falso,ES
3202009,Dores do Rio Preto,Falso,ES
3202306,Guaçuí,Falso,ES
3201803,Divino de São Lourenço,Falso,ES
3202553,Ibitirama,Falso,ES
3202652,Irupi,Falso,ES
3203700,Muniz Freire,Falso,ES
3203007,Iúna,Falso,ES
3202454,Ibatiba,Falso,ES
3200201,Alegre,Falso,ES
3205036,Vargem Alta,Falso,ES
3203106,Jerônimo Monteiro,Falso,ES
3201209,Cachoeiro de Itapemirim,Falso,ES
3200706,Atilio Vivacqua,Falso,ES
3203403,Mimoso do Sul,Falso,ES
3203809,Muqui,Falso,ES
3201407,Castelo,Falso,ES
3201100,Bom Jesus do Norte,Falso,ES
3204807,São José do Calçado,Falso,ES
3200508,Apiacá,Falso,ES
3203320,Marataízes,Falso,ES
3204302,Presidente Kennedy,Falso,ES
3202801,Itapemirim,Falso,ES
3302056,Italva,Falso,ES
3302205,Itaperuna,Falso,RJ
3302304,Laje do Muriaé,Falso,RJ
3300605,Bom Jesus do Itabapoana,Falso,RJ
3306156,Varre-Sai,Falso,RJ
3303104,Natividade,Falso,RJ
3304102,Porciúncula,Falso,RJ
3305133,São José de Ubá,Falso,RJ
3300159,Aperibé,Falso,RJ
3303005,Miracema,Falso,RJ
3304706,Santo Antônio de Pádua,Falso,RJ
3302106,Itaocara,Falso,RJ
3300902,Cambuci,Falso,RJ
3305000,São João da Barra,Falso,RJ
3301157,Cardoso Moreira,Falso,RJ
3304755,São Francisco de Itabapoana,Falso,RJ
3304805,São Fidélis,Falso,RJ
3301009,Campos dos Goytacazes,Falso,RJ
3300936,Carapebus,Falso,RJ
3304151,Quissamã,Falso,RJ
3301405,Conceição de Macabu,Falso,RJ
3302403,Macaé,Falso,RJ
3300225,Areal,Falso,RJ
3305406,Sapucaia,Falso,RJ
3303708,Paraíba do Sul,Falso,RJ
3306008,Três Rios,Falso,RJ
3300951,Comendador Levy Gasparian,Falso,RJ
3301108,Cantagalo,Falso,RJ
3302452,Macuco,Falso,RJ
3301207,Carmo,Falso,RJ
3301504,Cordeiro,Falso,RJ
3300506,Bom Jardim,Falso,RJ
3305703,Sumidouro,Falso,RJ
3301603,Duas Barras,Falso,RJ
3303401,Nova Friburgo,Falso,RJ
3305307,São Sebastião do Alto,Falso,RJ
3305901,Trajano de Moraes,Falso,RJ
3304607,Santa Maria Madalena,Falso,RJ
3305604,Silva Jardim,Falso,RJ
3301306,Casimiro de Abreu,Falso,RJ
3304524,Rio das Ostras,Falso,RJ
3305505,Saquarema,Falso,RJ
3300704,Cabo Frio,Falso,RJ
3301876,Iguaba Grande,Falso,RJ
3300258,Arraial do Cabo,Falso,RJ
3300233,Armação dos Búzios,Falso,RJ
3305208,São Pedro da Aldeia,Falso,RJ
3300209,Araruama,Falso,RJ
3306305,Volta Redonda,Falso,RJ
3303955,Pinheiral,Falso,RJ
3304409,Rio Claro,Falso,RJ
3304003,Piraí,Falso,RJ
3300407,Barra Mansa,Falso,RJ
3304110,Porto Real,Falso,RJ
3302254,Itatiaia,Falso,RJ
3304201,Resende,Falso,RJ
3304128,Quatis,Falso,RJ
3300308,Barra do Piraí,Falso,RJ
3306107,Valença,Falso,RJ
3304508,Rio das Flores,Falso,RJ
3303807,Paraty,Falso,RJ
3300100,Angra dos Reis,Falso,RJ
3303609,Paracambi,Falso,RJ
3301801,Engenheiro Paulo de Frontin,Falso,RJ
3302809,Mendes,Falso,RJ
3306206,Vassouras,Falso,RJ
3303856,Paty do Alferes,Falso,RJ
3302908,Miguel Pereira,Falso,RJ
3303906,Petrópolis,Falso,RJ
3305802,Teresópolis,Falso,RJ
3305158,São José do Vale do Rio Preto,Falso,RJ
3300803,Cachoeiras de Macacu,Falso,RJ
3304300,Rio Bonito,Falso,RJ
3305554,Seropédica,Falso,RJ
3302601,Mangaratiba,Falso,RJ
3302007,Itaguaí,Falso,RJ
3301900,Itaboraí,Falso,RJ
3302270,Japeri,Falso,RJ
3303302,Niterói,Falso,RJ
3305109,São João de Meriti,Falso,RJ
3301850,Guapimirim,Falso,RJ
3305752,Tanguá,Falso,RJ
3303203,Nilópolis,Falso,RJ
3303500,Nova Iguaçu,Falso,RJ
3304557,Rio de Janeiro,Verdadeiro,RJ
3301702,Duque de Caxias,Falso,RJ
3300456,Belford Roxo,Falso,RJ
3304904,São Gonçalo,Falso,RJ
3302700,Maricá,Falso,RJ
3302858,Mesquita,Falso,RJ
3304144,Queimados,Falso,RJ
3302502,Magé,Falso,RJ
3529658,Mesópolis,Falso,RJ
3503950,Aspásia,Falso,SP
3549003,São Francisco,Falso,SP
3556958,Vitória Brasil,Falso,SP
3513850,Dirce Reis,Falso,SP
3514205,Dolcinópolis,Falso,SP
3555802,Urânia,Falso,SP
3529104,Marinópolis,Falso,SP
3502606,Aparecida d'Oeste,Falso,SP
3540408,Populina,Falso,SP
3524808,Jales,Falso,SP
3547650,Santa Salete,Falso,SP
3535903,Paranapuã,Falso,SP
3545704,Santa Albertina,Falso,SP
3535200,Palmeira d'Oeste,Falso,SP
3540259,Pontalinda,Falso,SP
3532843,Nova Canaã Paulista,Falso,SP
3546603,Santa Fé do Sul,Falso,SP
3547205,Santana da Ponte Pensa,Falso,SP
3544509,Rubinéia,Falso,SP
3554904,Três Fronteiras,Falso,SP
3546108,Santa Clara d'Oeste,Falso,SP
3547403,Santa Rita d'Oeste,Falso,SP
3555307,Turmalina,Falso,SP
3549201,São João das Duas Pontes,Falso,SP
3536901,Pedranópolis,Falso,SP
3518008,Guarani d'Oeste,Falso,SP
3528205,Macedônia,Falso,SP
3530003,Mira Estrela,Falso,SP
3515202,Estrela d'Oeste,Falso,SP
3520707,Indiaporã,Falso,SP
3515509,Fernandópolis,Falso,SP
3534757,Ouroeste,Falso,SP
3529609,Meridiano,Falso,SP
3510708,Cardoso,Falso,SP
3540309,Pontes Gestal,Falso,SP
3557105,Votuporanga,Falso,SP
3536257,Parisi,Falso,SP
3501202,Álvares Florence,Falso,SP
3512902,Cosmorama,Falso,SP
3544202,Riolândia,Falso,SP
3556107,Valentim Gentil,Falso,SP
3501806,Américo de Campos,Falso,SP
3557154,Zacarias,Falso,SP
3549805,São José do Rio Preto,Falso,SP
3504602,Bady Bassitt,Falso,SP
3517505,Guapiaçu,Falso,SP
3539608,Planalto,Falso,SP
3555356,Ubarana,Falso,SP
3555604,Uchoa,Falso,SP
3524501,Jaci,Falso,SP
3534203,Orindiúva,Falso,SP
3535002,Palestina,Falso,SP
3529500,Mendonça,Falso,SP
3533007,Nova Granada,Falso,SP
3519808,Icém,Falso,SP
3536604,Paulo de Faria,Falso,SP
3500204,Adolfo,Falso,SP
3525706,José Bonifácio,Falso,SP
3521150,Ipiguá,Falso,SP
3530409,Mirassolândia,Falso,SP
3504800,Bálsamo,Falso,SP
3553401,Tanabi,Falso,SP
3532801,Nova Aliança,Falso,SP
3540804,Potirendaba,Falso,SP
3534005,Onda Verde,Falso,SP
3511300,Cedral,Falso,SP
3530300,Mirassol,Falso,SP
3500907,Altair,Falso,SP
3519402,Ibirá,Falso,SP
3533908,Olímpia,Falso,SP
3517901,Guaraci,Falso,SP
3511201,Catiguá,Falso,SP
3533254,Novais,Falso,SP
3538105,Pindorama,Falso,SP
3511102,Catanduva,Falso,SP
3545605,Santa Adélia,Falso,SP
3535705,Paraíso,Falso,SP
3503703,Ariranha,Falso,SP
3514924,Elisiário,Falso,SP
3514957,Embaúba,Falso,SP
3535101,Palmares Paulista,Falso,SP
3552601,Tabapuã,Falso,SP
3551900,Severínia,Falso,SP
3509304,Cajobi,Falso,SP
3516804,Gastão Vidigal,Falso,SP
3532868,Nova Castilho,Falso,SP
3504206,Auriflama,Falso,SP
3516903,General Salgado,Falso,SP
3533304,Nova Luzitânia,Falso,SP
3528304,Magda,Falso,SP
3518909,Guzolândia,Falso,SP
3515905,Floreal,Falso,SP
3549250,São João de Iracema,Falso,SP
3531001,Monções,Falso,SP
3539905,Poloni,Falso,SP
3532702,Nipoã,Falso,SP
3528106,Macaubal,Falso,SP
3531407,Monte Aprazível,Falso,SP
3555703,União Paulista,Falso,SP
3532504,Neves Paulista,Falso,SP
3532603,Nhandeara,Falso,SP
3551306,Sebastianópolis do Sul,Falso,SP
3521507,Irapuã,Falso,SP
3544806,Sales,Falso,SP
3533502,Novo Horizonte,Falso,SP
3556008,Urupês,Falso,SP
3528858,Marapoama,Falso,SP
3521903,Itajobi,Falso,SP
3512100,Colômbia,Falso,SP
3505500,Barretos,Falso,SP
3512001,Colina,Falso,SP
3524204,Jaborandi,Falso,SP
3517406,Guaíra,Falso,SP
3544905,Sales Oliveira,Falso,SP
3531902,Morro Agudo,Falso,SP
3534302,Orlândia,Falso,SP
3521309,Ipuã,Falso,SP
3533601,Nuporanga,Falso,SP
3549409,São Joaquim da Barra,Falso,SP
3529708,Miguelópolis,Falso,SP
3503000,Aramina,Falso,SP
3508207,Buritizal,Falso,SP
3520103,Igarapava,Falso,SP
3524105,Ituverava,Falso,SP
3517703,Guará,Falso,SP
3537008,Pedregulho,Falso,SP
3549508,São José da Bela Vista,Falso,SP
3543600,Rifaina,Falso,SP
3523701,Itirapuã,Falso,SP
3543105,Ribeirão Corrente,Falso,SP
3536307,Patrocínio Paulista,Falso,SP
3516200,Franca,Falso,SP
3542701,Restinga,Falso,SP
3513207,Cristais Paulista,Falso,SP
3525409,Jeriquara,Falso,SP
3515608,Fernando Prestes,Falso,SP
3556909,Vista Alegre do Alto,Falso,SP
3539004,Pirangi,Falso,SP
3531308,Monte Alto,Falso,SP
3524303,Jaboticabal,Falso,SP
3518602,Guariba,Falso,SP
3546504,Santa Ernestina,Falso,SP
3539509,Pitangueiras,Falso,SP
3531506,Monte Azul Paulista,Falso,SP
3556800,Viradouro,Falso,SP
3553203,Taiúva,Falso,SP
3554409,Terra Roxa,Falso,SP
3506102,Bebedouro,Falso,SP
3553658,Taquaral,Falso,SP
3553104,Taiaçu,Falso,SP
3553708,Taquaritinga,Falso,SP
3510104,Cândido Rodrigues,Falso,SP
3518859,Guatapará,Falso,SP
3525102,Jardinópolis,Falso,SP
3547601,Santa Rosa de Viterbo,Falso,SP
3551405,Serra Azul,Falso,SP
3514601,Dumont,Falso,SP
3540200,Pontal,Falso,SP
3527603,Luís Antônio,Falso,SP
3550902,São Simão,Falso,SP
3513108,Cravinhos,Falso,SP
3551504,Serrana,Falso,SP
3543402,Ribeirão Preto,Falso,SP
3507803,Brodowski,Falso,SP
3505609,Barrinha,Falso,SP
3551702,Sertãozinho,Falso,SP
3540903,Pradópolis,Falso,SP
3547502,Santa Rita do Passa Quatro,Falso,SP
3510906,Cássia dos Coqueiros,Falso,SP
3509403,Cajuru,Falso,SP
3547908,Santo Antônio da Alegria,Falso,SP
3501004,Altinópolis,Falso,SP
3546256,Santa Cruz da Esperança,Falso,SP
3505906,Batatais,Falso,SP
3520442,Ilha Solteira,Falso,SP
3523008,Itapura,Falso,SP
3532108,Murutinga do Sul,Falso,SP
3530102,Mirandópolis,Falso,SP
3517802,Guaraçaí,Falso,SP
3502101,Andradina,Falso,SP
3511003,Castilho,Falso,SP
3533205,Nova Independência,Falso,SP
3537404,Pereira Barreto,Falso,SP
3552304,Sud Mennucci,Falso,SP
3552551,Suzanápolis,Falso,SP
3502804,Araçatuba,Falso,SP
3544400,Rubiácea,Falso,SP
3506201,Bento de Abreu,Falso,SP
3556305,Valparaíso,Falso,SP
3518206,Guararapes,Falso,SP
3548054,Santo Antônio do Aracanguá,Falso,SP
3526506,Lavínia,Falso,SP
3537305,Penápolis,Falso,SP
3516507,Gabriel Monteiro,Falso,SP
3548401,Santópolis do Aguapeí,Falso,SP
3512506,Coroados,Falso,SP
3506508,Birigui,Falso,SP
3517109,Glicério,Falso,SP
3501103,Alto Alegre,Falso,SP
3507753,Brejo Alegre,Falso,SP
3527702,Luiziânia,Falso,SP
3505104,Barbosa,Falso,SP
3506409,Bilac,Falso,SP
3508108,Buritama,Falso,SP
3511904,Clementina,Falso,SP
3507704,Braúna,Falso,SP
3537701,Piacatu,Falso,SP
3504404,Avanhandava,Falso,SP
3527256,Lourdes,Falso,SP
3555208,Turiúba,Falso,SP
3541604,Promissão,Falso,SP
3508801,Cafelândia,Falso,SP
3527108,Lins,Falso,SP
3517208,Guaiçara,Falso,SP
3544608,Sabino,Falso,SP
3525805,Júlio Mesquita,Falso,SP
3517307,Guaimbê,Falso,SP
3517000,Getulina,Falso,SP
3504305,Avaí,Falso,SP
3507456,Borebi,Falso,SP
3539400,Piratininga,Falso,SP
3500709,Agudos,Falso,SP
3519105,Iacanga,Falso,SP
3508306,Cabrália Paulista,Falso,SP
3514502,Duartina,Falso,SP
3536570,Paulistânia,Falso,SP
3527504,Lucianópolis,Falso,SP
3506003,Bauru,Falso,SP
3526803,Lençóis Paulista,Falso,SP
3503406,Arealva,Falso,SP
3555505,Ubirajara,Falso,SP
3541109,Presidente Alves,Falso,SP
3542503,Reginópolis,Falso,SP
3504701,Balbinos,Falso,SP
3538907,Pirajuí,Falso,SP
3503604,Areiópolis,Falso,SP
3555901,Uru,Falso,SP
3540101,Pongaí,Falso,SP
3518107,Guarantã,Falso,SP
3536703,Pederneiras,Falso,SP
3528007,Macatuba,Falso,SP
3505203,Bariri,Falso,SP
3520004,Igaraçu do Tietê,Falso,SP
3529807,Mineiros do Tietê,Falso,SP
3505302,Barra Bonita,Falso,SP
3522901,Itapuí,Falso,SP
3525300,Jaú,Falso,SP
3522000,Itaju,Falso,SP
3506805,Bocaina,Falso,SP
3514106,Dois Córregos,Falso,SP
3507308,Boracéia,Falso,SP
3503109,Arandu,Falso,SP
3519253,Iaras,Falso,SP
3535804,Paranapanema,Falso,SP
3500550,Águas de Santa Bárbara,Falso,SP
3521804,Itaí,Falso,SP
3511409,Cerqueira César,Falso,SP
3504503,Avaré,Falso,SP
3523503,Itatinga,Falso,SP
3506904,Bofete,Falso,SP
3541059,Pratânia,Falso,SP
3512308,Conchas,Falso,SP
3536109,Pardinho,Falso,SP
3550100,São Manuel,Falso,SP
3507506,Botucatu,Falso,SP
3502309,Anhembi,Falso,SP
3543709,Rincão,Falso,SP
3522703,Itápolis,Falso,SP
3506706,Boa Esperança do Sul,Falso,SP
3501707,Américo Brasiliense,Falso,SP
3516853,Gavião Peixoto,Falso,SP
3546900,Santa Lúcia,Falso,SP
3507407,Borborema,Falso,SP
3532900,Nova Europa,Falso,SP
3529302,Matão,Falso,SP
3503208,Araraquara,Falso,SP
3519600,Ibitinga,Falso,SP
3554755,Trabiju,Falso,SP
3532058,Motuca,Falso,SP
3514007,Dobrada,Falso,SP
3552700,Tabatinga,Falso,SP
3514304,Dourado,Falso,SP
3513702,Descalvado,Falso,SP
3548906,São Carlos,Falso,SP
3519303,Ibaté,Falso,SP
3542909,Ribeirão Bonito,Falso,SP
3502002,Analândia,Falso,SP
3554706,Torrinha,Falso,SP
3507902,Brotas,Falso,SP
3523602,Itirapina,Falso,SP
3543907,Rio Claro,Falso,SP
3521101,Ipeúna,Falso,SP
3512704,Corumbataí,Falso,SP
3526902,Limeira,Falso,SP
3521408,Iracemápolis,Falso,SP
3512407,Cordeirópolis,Falso,SP
3512209,Conchal,Falso,SP
3526704,Leme,Falso,SP
3546207,Santa Cruz da Conceição,Falso,SP
3503307,Araras,Falso,SP
3546702,Santa Gertrudes,Falso,SP
3525854,Jumirim,Falso,SP
3554508,Tietê,Falso,SP
3511706,Charqueada,Falso,SP
3510401,Capivari,Falso,SP
3542107,Rafard,Falso,SP
3538709,Piracicaba,Falso,SP
3500600,Águas de São Pedro,Falso,SP
3545159,Saltinho,Falso,SP
3544004,Rio das Pedras,Falso,SP
3550407,São Pedro,Falso,SP
3530904,Mombuca,Falso,SP
3547007,Santa Maria da Serra,Falso,SP
3539301,Pirassununga,Falso,SP
3540705,Porto Ferreira,Falso,SP
3500303,Aguaí,Falso,SP
3546306,Santa Cruz das Palmeiras,Falso,SP
3548104,Santo Antônio do Jardim,Falso,SP
3556404,Vargem Grande do Sul,Falso,SP
3510807,Casa Branca,Falso,SP
3553302,Tambaú,Falso,SP
3515186,Espírito Santo do Pinhal,Falso,SP
3500402,Águas da Prata,Falso,SP
3549102,São João da Boa Vista,Falso,SP
3508702,Caconde,Falso,SP
3550803,São Sebastião da Grama,Falso,SP
3523800,Itobi,Falso,SP
3513900,Divinolândia,Falso,SP
3549706,São José do Rio Pardo,Falso,SP
3530508,Mococa,Falso,SP
3553609,Tapiratiba,Falso,SP
3503802,Artur Nogueira,Falso,SP
3548005,Santo Antônio de Posse,Falso,SP
3515152,Engenheiro Coelho,Falso,SP
3530706,Mogi Guaçu,Falso,SP
3522604,Itapira,Falso,SP
3557303,Estiva Gerbi,Falso,SP
3530805,Mogi Mirim,Falso,SP
3509502,Campinas,Falso,SP
3519055,Holambra,Falso,SP
3531803,Monte Mor,Falso,SP
3501608,Americana,Falso,SP
3556206,Valinhos,Falso,SP
3556701,Vinhedo,Falso,SP
3536505,Paulínia,Falso,SP
3512803,Cosmópolis,Falso,SP
3524709,Jaguariúna,Falso,SP
3545803,Santa Bárbara d'Oeste,Falso,SP
3514908,Elias Fausto,Falso,SP
3520509,Indaiatuba,Falso,SP
3519071,Hortolândia,Falso,SP
3552403,Sumaré,Falso,SP
3537107,Pedreira,Falso,SP
3533403,Nova Odessa,Falso,SP
3538204,Pinhalzinho,Falso,SP
3536802,Pedra Bela,Falso,SP
3552106,Socorro,Falso,SP
3527009,Lindóia,Falso,SP
3501905,Amparo,Falso,SP
3500501,Águas de Lindóia,Falso,SP
3551603,Serra Negra,Falso,SP
3531209,Monte Alegre do Sul,Falso,SP
3531605,Monte Castelo,Falso,SP
3547106,Santa Mercedes,Falso,SP
3549300,São João do Pau d'Alho,Falso,SP
3526001,Junqueirópolis,Falso,SP
3533106,Nova Guataporanga,Falso,SP
3514403,Dracena,Falso,SP
3534807,Ouro Verde,Falso,SP
3535408,Panorama,Falso,SP
3555109,Tupi Paulista,Falso,SP
3536406,Paulicéia,Falso,SP
3543808,Rinópolis,Falso,SP
3536000,Parapuã,Falso,SP
3500105,Adamantina,Falso,SP
3520806,Inúbia Paulista,Falso,SP
3534906,Pacaembu,Falso,SP
3544707,Sagres,Falso,SP
3516002,Flórida Paulista,Falso,SP
3534609,Osvaldo Cruz,Falso,SP
3540853,Pracinha,Falso,SP
3527405,Lucélia,Falso,SP
3545100,Salmourão,Falso,SP
3528908,Mariápolis,Falso,SP
3521606,Irapuru,Falso,SP
3515806,Flora Rica,Falso,SP
3539202,Pirapozinho,Falso,SP
3515350,Euclides da Cunha Paulista,Falso,SP
3545506,Sandovalina,Falso,SP
3541208,Presidente Bernardes,Falso,SP
3547700,Santo Anastácio,Falso,SP
3500808,Alfredo Marcondes,Falso,SP
3541406,Presidente Prudente,Falso,SP
3542206,Rancharia,Falso,SP
3543238,Ribeirão dos Índios,Falso,SP
3529203,Martinópolis,Falso,SP
3501301,Álvares Machado,Falso,SP
3530201,Mirante do Paranapanema,Falso,SP
3532207,Narandiba,Falso,SP
3554300,Teodoro Sampaio,Falso,SP
3520608,Indiana,Falso,SP
3515301,Estrela do Norte,Falso,SP
3525607,João Ramalho,Falso,SP
3515129,Emilianópolis,Falso,SP
3544251,Rosana,Falso,SP
3553906,Tarabai,Falso,SP
3502408,Anhumas,Falso,SP
3542404,Regente Feijó,Falso,SP
3552908,Taciba,Falso,SP
3548302,Santo Expedito,Falso,SP
3508900,Caiabu,Falso,SP
3528700,Marabá Paulista,Falso,SP
3509106,Caiuá,Falso,SP
3541307,Presidente Epitácio,Falso,SP
3538303,Piquerobi,Falso,SP
3541505,Presidente Venceslau,Falso,SP
3542008,Quintana,Falso,SP
3555000,Tupã,Falso,SP
3505807,Bastos,Falso,SP
3519204,Iacri,Falso,SP
3519006,Herculândia,Falso,SP
3541802,Queiroz,Falso,SP
3503356,Arco-Íris,Falso,SP
3514700,Echaporã,Falso,SP
3501509,Alvinlândia,Falso,SP
3534104,Oriente,Falso,SP
3501400,Álvaro de Carvalho,Falso,SP
3515657,Fernão,Falso,SP
3556602,Vera Cruz,Falso,SP
3529005,Marília,Falso,SP
3540002,Pompéia,Falso,SP
3533700,Ocauçu,Falso,SP
3516606,Gália,Falso,SP
3527801,Lupércio,Falso,SP
3516705,Garça,Falso,SP
3534500,Oscar Bressane,Falso,SP
3509809,Campos Novos Paulista,Falso,SP
3553955,Tarumã,Falso,SP
3535507,Paraguaçu Paulista,Falso,SP
3513306,Cruzália,Falso,SP
3510005,Cândido Mota,Falso,SP
3537156,Pedrinhas Paulista,Falso,SP
3527900,Lutécia,Falso,SP
3516101,Florínia,Falso,SP
3535309,Palmital,Falso,SP
3528809,Maracaí,Falso,SP
3504008,Assis,Falso,SP
3507209,Borá,Falso,SP
3539707,Platina,Falso,SP
